text,gpt_responses,scope3,vague
"Early in career and emerging talent development programs are critical to NIKE’s strategic hiring.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We continued our investment in the Marketing Vanguard Program (MVP), built to accelerate the flow of graduate level talent from diverse backgrounds and experiences.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have also launched, and recruited students for, an HR rotational program modeled after MVP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our inaugural class yielded six interns and four full time employees from diverse backgrounds and we will continue to grow the program in FY23.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, we continue to leverage diversity conferences and partnerships like Management Leadership for Tomorrow and The Consortium to attract talent for programs like our summer internship, direct hire and graduate level rotational programs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This year, the NIKE Yardrunners program founded by NIKE HBCU alumni served as an opportunity for teams at NIKE to partner with HBCU trailblazers and community creatives to create inspirational storytelling and philanthropy for the community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Through Yardrunners 3.0, NIKE worked with the community to tell authentic stories, co create culturally relevant product, deliver scholarships, activate on campuses throughout homecoming and establish networking opportunities through NIKE’s University Recruiting team with a sharp focus on engaging candidates from a diversity of backgrounds.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In the spirit of co creation, NIKE worked with four Yardrunners alumni who identify as Black women on the design of HBCU licensed footwear, leveraging the iconic NIKE Dunk silhouette to highlight four institutions: Tennessee State University, Clark Atlanta University, Florida A M University and North Carolina Agricultural and Technical University.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also continue to track our progress in representation from universities relative to U.S. racial and ethnic minorities and women globally we understand that there is no finish line.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This allows us to understand how our university and early in career efforts impact and contribute to NIKE’s 2025 Black Community Commitments.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"During Pride month, we created space for members from our first line to come out to teammates and share their personal stories.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These moments further my passion to do more, to push more and to be a part of more so all employees can be their truest and most authentic selves.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I want to inspire others to believe in themselves, by being my own authentic self.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our Firstline athletes employees who work at NIKE retail stores, distribution centers and Air MI, are talented individuals from different cultures and backgrounds across the globe.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"They reflect the communities where we live, work and serve, and possess a wealth of product knowledge and consumer insights.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For that reason, the NIKE Athlete Experience (NAX) function exists to obsess the end to end experience for our retail Firstline teammates.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"One pillar of NAX, Firstline Programs, equips our retail Firstline teammates with accessible pathways to broaden their skills and competencies through corporate and retail work opportunities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The suite of NAX programs provide curated and intentional experiences at WHQ and in the field to elevate talent within the NIKE ecosystem, and develop the future leaders of NIKE.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, we were able to tap into and elevate the largest and most diverse talent pool yet at NIKE. We currently have five programs that sit within our suite of career experiences in the NAX program for Firstline retail athletes, and hope to expand into Converse, distribution centers and Air MI in FY23.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our firstline athletes can access programs to learn more about the business while upskilling.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Sixteen cohorts, totaling 81 employees, participated in the program in FY22 compared to 53 participants in FY21.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Twenty participants were hired into new full time employee roles: two within the store and 18 at WHQ.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These metrics highlight that Track Stretch HQ is a great platform to create exposure and engagement for Firstline athletes to find their future path creating the potential future leaders of NIKE from within.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also expanded and scaled the Track Stretch HQ framework to Asia Pacific and Latin America (APLA) and Greater China, creating a consistent and equitable experience for our Firstline retail athletes globally to stretch from retail to a corporate role.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Academy is a one year rotational program that is open to both past and present U.S. retail store managers and assistant store managers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Participants spend four months working at the manager level across three business functions, allowing for exposure across all of NIKE Direct.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At the end of the Academy program experience, participants are placed in a full time, manager level role within NIKE Direct, North America.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, The Academy launched its fourth cohort, with six total Head Coach participants from three different territories.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The participants had rotations in North America store concepts, consumer services and online to offline (O2O), and landed full time, manager level roles in Unite, Live, consumer services, NAX and O2O.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also expanded the eligibility for the FY23 cohort of The Academy to include our Assistant Head Coach population.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"REP invests in the development of our Firstline athletes through a four month program within NIKE tech and digital disciplines that leverages their retail experiences.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"After completing the REP, individuals return to stores with an opportunity to apply what they have learned as they continue to build their career in retail or at WHQ.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, REP had three new cohorts of eight individuals totaling 24 participants.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Two participants achieved promotions to in store leadership and four participants were hired into roles at WHQ after the program.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The main objective of Track Stretch HQ is to provide exposure and experience of various career paths for our Firstline athletes across a breadth of functions at WHQ through a six month development experience stretch.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our Firstline athletes bring their strong marketplace, product and consumer knowledge into the corporate environment, and at the end of the stretch experience, participants return to their store and roles with an opportunity to apply what they have learned.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, we piloted Track Stretch Retail to serve those interested in growing their career within retail creating an experience for in store retail stretches with structured onboarding and a curated learning journey through the cohort model.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The initial program had 11 participants from 10 stores, of whom four participants were promoted to the retail leadership roles they were stretching into.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are planning to scale this program to all of North America in FY23 and allow the framework to inform in store stretch experiences across other geographies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Unified Firstline was another net new program in FY22, designed to bridge the gap between physical and digital consumer service, enabling our part time athletes to expand their skills and capabilities developed in stores by also serving consumers digitally on our nike.com and NIKE app channels as NIKE experts on demand.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This program is exclusive to our part time population, in partnership with the Consumer Services team in North America.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The pilot cohort had 10 part time athletes participating, two of whom saw career growth moves to WHQ roles in Consumer Services.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In addition to employee experience programs, we have also updated our approach by providing greater visibility into Gateway roles, which are functional roles at WHQ that are a good match for the transferable interests of Firstline employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"While our NAX efforts are specifically for our Firstline retail teammates, Gateway roles are accessible to all employees (in retail, distribution centers and Air MI).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The NAX and Recruiting Programs team partnered with functions to identify roles and job families that would make good Gateway roles and then made these roles visible to Firstline employees on an ongoing basis.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Firstline employees can now view a curated list of open corporate roles that match their interests on the external NIKE careers site, so that they may easily find and apply for open roles and participate in the competitive process.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE’s total rewards are designed to sustain a culture in which everyone feels included, empowered and rewarded for the success we create as a team.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our competitive and equitable total rewards aim to meet the diverse needs of our global teammates and reinforce our values.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"A personalized and holistic rewards system is essential to attracting, inspiring and developing premier talent.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We link pay to company performance, demonstrated and expected individual performance, contributions and impact, and key talent needs for NIKE’s long term growth.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Company performance plays a significant role in our short term and long term incentives individual performance informs rewards like base pay increases and milestone bonuses, as well as promotions into roles with more scope and responsibility.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We believe that competitive and equitable rewards go hand in hand while recognizing that pay can be managed and assessed in a number of ways.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Each year, NIKE analyzes benchmark data from other leading global companies to inform salary investments and adjust pay rates and ranges.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"During FY21, we implemented a minimum hourly rate of 15 for retail store teammates in North America and in FY22 we increased our starting hourly rates for store employees across EMEA and Mexico.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also increased hourly rates to 18 for distribution center employees in North America in FY22.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At NIKE, we define pay equity as equal compensation for employees who undertake the same work at the same career level, location, experience and performance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Globally, we assess this across gender, and in the U.S., we also assess this across racial and ethnic minorities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Since signing the White House Equal Pay Pledge in 2016, we have developed an ongoing discipline of reviewing our pay practices annually to achieve and maintain pay equity for our approximately 80,000 teammates across all geographies, functions and business units.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our FY22 data shows that NIKE has maintained 1:1 pay equity.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Since FY20, for every 1 earned by men, women globally earned 1, and for every 1 earned by white employees in the U.S., racial and ethnic minority employees earned 1.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"An investment was also made in merit increases to enable continued market competitiveness.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are reviewing and refreshing our internal pay infrastructure to strengthen market relevancy and competitive positioning in an ever changing external macro environment.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We have made additional investments in high performing talent, aligning to their performance and potential.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Transparency at NIKE is the sharing of relevant information to drive better decisions related to pay for employees, leaders and candidates.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We believe that by infusing transparency into our policies and practices, we build trust and accountability both of which are integral to our culture.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In FY22, we enhanced our commitment to educate employees on talent and pay practices creating expanded resources and hosting live training sessions.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The goal of these global information sessions was to strengthen manager capability and confidence in having productive pay conversations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The live training sessions were well received, with managers reporting greater understanding and increased comfort levels educating their teams on how pay decisions are made.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Growing up in my small Northern California town, there wasn’t a girls’ soccer team for me to join.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Now we have the eyes of the world on Women’s Championship matches.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our games are breaking global records of attendance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That’s what progress looks like, and what it means to be acknowledged.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When I was young, I could play on boys’ teams and I was able to find my feet, hone my craft, and discover my gift.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That was before off the field comments made it clear that many thought girls shouldn’t com pete with boys, let alone beat them.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"But I kept playing, and win ning, and fighting my way onto teams where I not only felt like I belonged, but began to understand that I had an critical role to play.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As I rose to play on the U.S. Women’s National Soccer Team, so did the public’s interest in women’s soccer what still needs to increase is equal pay for Women across the board.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That’s why I use my skill as a player and my voice as an athlete to ask what true equity looks like, so that we are not leaving anyone behind.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I use my skill as a player and my voice as an athlete to ask what true equity looks like, so that we are not leaving anyone behind.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Growing up in my small Northern California town, there wasn’t a girls’ soccer team for me to join.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Now we have the eyes of the world on Women’s Championship matches.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our games are breaking global records of attendance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That’s what progress looks like, and what it means to be acknowledged.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When I was young, I could play on boys’ teams and I was able to find my feet, hone my craft and discover my gift.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That was before off the field comments made it clear that many thought girls shouldn’t compete with boys, let alone beat them.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"But I kept playing, and winning, and fighting my way onto teams where I not only felt like I belonged, but began to understand that I had an critical role to play.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As I rose to play on the U.S. Women’s National Soccer Team, so did the public’s interest in women’s soccer what still needs to increase is equal pay for women across the board.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That’s why I use my skill as a player and my voice as an athlete to ask what true equity looks like, so that we are not leaving anyone behind.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Creating that sense of belonging, for everyone in the next generation, is as important to me as playing the best game I can.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I appreciate the steps Nike is taking inside its business, and beyond, to prioritize inclusivity, and give all voices a moment to be heard.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Playing alongside amazing athletes, like my teammate Quinn, pushes me to the edge of my game.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our society today can only be stronger, when we are more inclusive in how we see each other, and champion one another.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We believe benefits should be comprehensive and inclusive.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To best serve our diverse team of approximately 80,000 employees, we offer a variety of benefits so teammates can choose the best options for their life and family.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We design inclusive, value driven programs and practices that anticipate and serve the needs of teammates at all stages of life and positively impact their well being.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our decisions and program design are guided by NIKE’s values and goals, employee insights and feedback, and market data.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In FY22, NIKE teammates and their dependents engaged in more than 35,000 counseling sessions.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE offers a variety of family building benefits including fertility treatment, adoption and surrogacy coverage to support all paths to parenthood.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"During FY22, we expanded our fertility benefits through Progyny, Inc. so U.S. NIKE teammates now have access to unlimited Smart Cycles for fertility services like IVF, egg retrieval, sperm freezing, and more.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We offer inclusive family planning benefits and transgender care, including travel costs when services are not available locally.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our comprehensive transgender healthcare is inclusive of services recommended in the latest World Professional Association for Transgender Health (WPATH) standards of care and includes access to a dedicated transgender healthcare advocate to help navigate care and insurance coverage.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"A big part of supporting our teammates is listening to their feedback to inform what we offer.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We’re always asking ourselves whether our programs and practices are having the desired impact and where we can improve.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Health to provide mental health support for our employees in the U.S. With Lyra, employees have access to timely care through a high quality and diverse provider network, as well as guided self care and meditations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Ninety two percent were satisfied or very satisfied with the care approach meeting their needs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At the same time, NIKE expanded its Employee Assistance Program (EAP) so that all global employees and their family members have access to 20 fully covered therapy sessions per year.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"EAP counselors are carefully chosen and trained to support mental health, substance abuse, marital and family challenges, depression, anxiety, building stress resiliency and achieving balance.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Beyond COVID 19, we support employees in a variety of ways during times of crisis.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to support our employees through challenges related to the COVID 19 pandemic.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE provides pay continuity when stores or operations need to close due to natural disasters or other unforeseen situations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"During FY22, we extended and replenished our COVID Sick Leave policy, which in addition to existing paid time off benefits provides up to two regularly scheduled work weeks of paid sick leave.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Teammates can take COVID Sick Leave when they experience symptoms associated with COVID 19, need to take time off to care for their children due to school or childcare closure, or need time away to prioritize their mental and emotional well being.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In light of the COVID 19 pandemic and related challenges, NIKE absorbed healthcare premium increases for the past two years, so NIKE teammates were able to continue their coverage at the same cost year over year.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We provide mental health support through our EAP with individual, group or onsite counseling.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Through our Natural Disaster Assistance program, we provide financial and lodging support to employees who have been severely impacted by a natural disaster.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE matches employees’ cash donations to organizations supporting those affected by the crisis through Give Your Best, the company’s employee giving platform.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To support teammates impacted by the war in Ukraine, we provided pay continuity to retail employees when stores were closed, continued access to life insurance and provided additional EAP support to teammates across EMEA who were affected by the conflict.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE offers a range of benefits to support the emotional, physical and financial well being of our teammates and their families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE continues to prioritize and invest in the holistic well being of our employees and their families, supporting their physical, emotional and financial well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"From mental health support to unlimited free financial coaching and, of course, access to sport we are committed to helping our teammates live their most fulfilling lives at work and outside of it.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When we support the well being of our employees and inspire each individual to be their best self, we do our best work as a team.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support emotional well being, NIKE offers 20 free therapy and coaching sessions to employees and their family members through Lyra Health and EAP, as well as a range of meditation, mindfulness and caregiving resources.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also offer onsite EAP support at our distribution centers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE is also a proud supporter of Crisis Text Line, a nonprofit that provides free 24 7 crisis counseling via text messaging.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As champions of physical well being, we encourage employees to make sport a daily habit by providing free access to NIKE Sports Centers, wide ranging fitness discounts and comprehensive preventive programs, healthcare and family building benefits.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To support the financial well being of our teammates, we offer unlimited free financial coaching through Ernst Young, as well as a 401(k) match, scholarship programs, tuition reimbursement, dependent care subsidies, performance bonuses, stock purchase plans and more.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE offers workplace flexibility and generous time off, including half day Fridays throughout the summer and a closing of our corporate offices for a dedicated Well Being Week in August where we take time off together as a team to focus on our well being, plus Well Being Days for teammates in our retail stores and distribution centers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"During FY22, amid the ongoing pandemic and in conjunction with our return to the workplace in many locations, we intentionally focused our investments and energy on mental health.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Based on employee feedback, we evolved our approach to support the well being of our retail store and distribution center teammates and introduced dedicated Well Being Days for teammates to use at their convenience.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also launched a new internal Well Being Hub to make it easy for teammates to find inspiration, events, resources and benefits to support their well being.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As a community, we are deeply committed to helping break down the stigma associated with mental health and promoting habits that nourish mind and body in everyday life.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"One of the ways we do that is by engaging our NIKE family in conversations about mental health.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We frequently invite athletes to join employee meetings so our teams around the world can hear firsthand about their mental health and well being strategies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, we also produced a new podcast, No Off Season, where our partners from Crisis Text Line interview NIKE athletes about their mental health journeys.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Episodes feature candid conversations with athletes such as Laurie Hernandez, Raven Saunders and Karl Anthony Towns.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We believe it’s our responsibility to maintain an inclusive, empathetic culture where every employee can be their most authentic self and that means creating a safe place where we can be vulnerable, ask for help and admit when we’re not okay.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our leaders strive to model behaviors and create an environment where employees feel empowered to prioritize their well being.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We celebrate leaders who lead with a well being mindset and train leaders around the world on how to model behaviors that best support their team.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Many of our most senior leaders have been open about their own mental health experiences and routines, which has helped advance the dialogue among employees and teams.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We partner closely with our NikeUNITED and ConverseUNITED Networks to understand the unique well being challenges facing diverse communities, and we strive to provide resources to meet those needs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"During FY22, we scheduled dedicated EAP sessions with specialized counselors for several of our networks, including the Black Employee Network, Ascend Network, Pride Network, NIKE Military Veterans Network and more.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Well being was a core element of our return to the workplace in FY22.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In addition to offering over 60 days’ notice of our return date, we offered a ramp up period to allow employees an opportunity to gradually reacclimate to the office.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also returned in a new 3 2 hybrid work approach for the majority of employees three days a week in the office and two from home.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Employees in the 3 2 work approach also benefit from Four Week Flex an opportunity to work from another location of their choice up to four weeks per year.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As teammates returned to campus and work locations around the world, we offered mindfulness and meditation activities alongside our fitness facilities and classes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also continued our virtual offerings for a subset of our employees who are a part of the remote work approach as well as people in other locations around the world.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In addition, we intentionally re onboarded teammates who had joined NIKE during the pandemic, and provided resources for leaders and teams supporting hybrid work and new ways of working as they transitioned.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In the fall of FY22, we continued to provide onsite access to flu shots and COVID 19 boosters.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At NIKE, we are committed to creating an engaging and inclusive culture where all teammates can authentically express themselves, become their best selves and reach their full potential.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, we continued to measure employee engagement and our culture of belonging through our annual All Employee Engagement survey and several corporate pulse surveys and listening sessions focused on topics that are important to employees, including well being, career progression and culture.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The results show the Engagement and Inclusion Indexes are strong and stable, and employees continue to respond favorably to NIKE’s support of their changing needs while creating a culture of inclusion and belonging.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As part of our strategic focus on building a leading internal employee listening function, in FY22 we moved to a new survey platform and benchmark provider.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Due to this change, this year we are reporting the percentage of employees who agree or strongly agree (on a five point scale), while in prior years we reported percentiles.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, we are unable to report on a full Global Inclusion Index benchmark.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"However, we can compare to a global benchmark for a subset of our Inclusion Index (four out of six items).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For that subset of items, favorability was 77% in FY22, up two percentage points from FY21 and five percentage points below the 75th percentile benchmark.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The two items within our Global Inclusion Index that do not have benchmarks provide further insight into the holistic, felt experience of inclusion at NIKE.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Moving forward, we will continue to evaluate and enhance our survey strategy and inclusion measures to best represent our employees’ voices and experiences as part of our continued commitment to our Diversity, Equity and Inclusion priorities.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We continued to focus on employee engagement in FY22, including building out a rigorous employee voice program to gather more frequent feedback and drive meaningful action and promoting key programs that aim to enhance the employee experience in a holistic way.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Benefits to support teammates’ emotional, physical and financial well being (see Pay Benefits section for more details).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Launched a new internal Well Being Hub to make it easy for teammates to find inspiration, events, resources and benefits to support their well being.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Fridays: For the second year in a row, we encouraged employees to participate in Well Being Week, when the company closes its corporate offices and Air MI facilities for a full week in the summer.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also introduced dedicated Well Being Days for retail and distribution center teammates to use when it’s convenient for them.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"And we continued our Summer Fridays, when employees are encouraged to stop working around noon on Fridays throughout the summer.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We believe taking time to step away from work is important to help our employees be healthy, creative and productive.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also expanded NIKE’s digital learning platform, The Source, to increase employee development through curated learning experiences.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FY22 was also a significant year in our company’s history.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We celebrated our 50th anniversary and hosted a series of events to show our appreciation to our employees, partners and the communities we serve.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We hosted Appreciation Days in offices and on campuses around the world, reconnecting employees to our purpose with engaging programming that started in April and continued through September with Just Do It (JDI) Day and the Maxim Awards ceremony.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FY22 also marked our return to the workplace with a new hybrid model for our corporate employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We hosted a series of events that eased the transition back to the workplace and strengthened the bonds that we have as NIKE employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For example, we hosted a Welcome Week Experience for U.S. based corporate employees hired between March 2020 and April 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The experience included events, campus tours and giveaways to help newer employees feel connected to NIKE and their new workplace.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"And we continued to host a series of virtual offerings for employees who are a part of the remote work approach or in other locations around the world (see Pay Benefits and Well Being sections for more details).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are committed to addressing the needs of all employees, but we place a strong focus on supporting underrepresented groups through our pillars of representation, education, development and creating community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Places to Work for LGBTQ employees for the 20th consecutive year on the Human Rights Campaign’s Corporate Equality Index.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
