text,llm_responses,scope3,vague
"We recognize policy decisions made at all levels of government can have significant effects on our current and future operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We support sound policies promoting economic growth and stable investment for long term business viability.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil undertakes lobbying to advocate positions on issues that affect the company, the energy industry and competitive free markets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil has a rigorous process to determine which public policy issues are of most importance to the corporation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As sound government policies are required and can act as an accelerator for lower emission alternatives, ExxonMobil actively participates in climate related policy discussions around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The company focuses on practical policy solutions that recognize the increasing global demand for affordable and reliable energy while enabling scalable development and deployment of lower and zero greenhouse gas emission technologies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Durable and predictable market driven policies can further encourage these developments and increase investments in lower emission technologies to help achieve the Paris Agreement goals at the lowest cost to society.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil’s positions on climate, including its Scopes 1 and 2 net zero 2050 ambition from operated assets, and other key issues are available at our website and in our Advancing Climate Solutions 2023 Progress Report, along with our annual proxy statement, press releases and the Exxchange, ExxonMobil’s online advocacy hub.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our lobbying and political contributions are aligned with these positions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil also produces a Report on Lobbying, which lists all U.S. organizations of which ExxonMobil or its affiliates are members, membership fees and portions used for lobbying, along with amounts.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The report also includes an accounting of the company’s direct lobbying and grassroots lobbying.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil fully complies with federal and state regulations by reporting its federal lobbying to the U.S. Congress and state level lobbying to appropriate entities, as required.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil publicly reports, on a quarterly basis, its federal lobbying expenses and the specific issues lobbied.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The total figure reported in ExxonMobil’s public Lobbying Disclosure Act filings includes expenses associated with the costs of employee federal lobbying, as well as those portions of payments to trade associations, coalitions and think tanks spent on federal lobbying.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This process, along with the oversight of our lobbying and political engagement, can be found on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Board of Directors has authorized ExxonMobil to make political contributions to candidate committees and other political organizations as permitted by applicable laws.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Board annually reviews ExxonMobil’s political contributions, as well as contributions from the company sponsored Political Action Committee (PAC).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Internal audits of the corporation’s public and government affairs activities routinely verify contribution amounts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As required of U.S. federal contractors by law, ExxonMobil has not used corporate treasury funds to support any federal candidates, national political parties or other political committees, including Super Political Action Committees.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"ExxonMobil has chosen not to use treasury funds or PAC funds for direct independent political expenditures at the federal level, including electioneering 4 communications.
","{'scope3': 'no', 'vague': 'not relevant'}",no,not relevant
"Eligible employees and shareholders may participate in the U.S. political process by contributing to a voluntary, company sponsored, federal PAC.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil reports PAC contributions to the U.S. Federal Election Commission every month.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"In 2021, ExxonMobil contributed 300,000 in support of five national political organizations of state officials.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, the company contributed 222,000 in election support to 197 state level candidates and six committees in six U.S. states.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Contributions are reported to applicable governing agencies and on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe that disclosing relevant payments to governments is an important tool to reduce corruption, improve government accountability and promote greater economic stability worldwide.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Apply to all foreign, domestic and state owned companies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Protect proprietary information to promote commercial competitiveness.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Comply with international trade conventions and treaties.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Do not violate host government laws or contractual obligations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil’s 14 Sustainability Focus Areas articulate sustainability in the context of our business.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These areas are where we believe we have the most potential impact to both ExxonMobil and society.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We develop strategies, allocate resources and execute plans to address risks and opportunities within each Focus Area.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We improve in these areas by implementing plans, executing processes and tracking progress.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We report on our sustainability performance within each Focus Area throughout this document.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have built an organizational and governance structure around our Focus Areas to ensure top to bottom and bottom to top alignment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our objectives and strategies ensure a consistent approach across the company while empowering our business lines to take action and advance our sustainability priorities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil publishes several comprehensive reports annually to provide insights into how we create value through our integrated businesses and how we manage associated risks, opportunities and impacts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Advancing Climate Solutions 2023 Progress Report outlines our work toward a lower emission future.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Our Outlook for Energy is our view of global energy demand and supply, which helps inform our long term business strategies, energy and energy transition investment plans and research programs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Annual Report provides information on our prior year operating and financial performance while highlighting our advantaged portfolio and competitive strengths in technology, scale, integration, functional excellence and people that enable us to create value.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Sustainability Report details our approach to managing ESG topics across our operations and describes our performance in these areas.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil Sustainability Report             The ExxonMobil Product Solutions portfolio also supports progress toward SDG 12, Ensure sustainable consumption and production patterns.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our Product Solutions business provides materials used in the production of solutions across health care and medical, agricultural, food and beverage packaging and other applications.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are advancing infrastructure and technology for collecting, sorting and processing discarded plastics, which includes our plans to build approximately 500,000 metric tons annually of advanced recycling capacity by year end 2026 across multiple sites.
","{'scope3': 'maybe', 'vague': 'specific'}",maybe,specific
"Advanced recycling enables a broader range of plastic waste to be recycled back into high value raw materials.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The United Nations has adopted the Sustainable Development Goals (SDGs) to achieve progress on global economic, social and environmental challenges by 2030.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Although the goals are directed at governments, the private sector and civil society play an important role in supporting national plans.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil supports governments’ efforts to meet the SDGs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Most notably our aim to create sustainable solutions that improve quality of life and meet society’s evolving needs, supports progress toward U.N. SDG 7, Ensure access to affordable, reliable, sustainable and modern energy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our business and sustainability efforts enable ExxonMobil to help advance prosperity and power economies through the supply of reliable and affordable energy and products.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Energy and human development are inextricably linked access to energy and essential products enables both economic and social progress through improved living standards and opportunities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Far too many people still do not have access to modern energy and products.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil is well positioned to contribute to supplying the energy and products the world needs and to play a leading role in a lower emissions future.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As we continue to help supply this energy, we also support progress toward SDG 13, Take urgent action to combat climate change and its impacts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We work to provide innovative solutions that aim to reduce greenhouse gas emissions across our operated assets, help customers reduce their emissions and develop and deploy scalable technologies to help decarbonize high emitting sectors.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"These actions support our 2030 greenhouse gas emission reduction plans and our net zero by 2050 ambition concerning Scope 1 and 2 emissions at operated assets.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These actions are supported by our plans to invest approximately 17 billion through 2027 on lower greenhouse gas emission initiatives.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"A significant share is focused on scaling up carbon capture and storage, hydrogen and biofuels opportunities that underpin our Low Carbon Solutions business.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"ExxonMobil’s Advancing Climate Solutions Progress Report outlines the company’s approach to help reduce greenhouse gas emissions in support of a net zero future.
","{'scope3': 'generic', 'vague': 'no'}",generic,no
"The full Advancing Climate Solutions 2023 Progress Report can be found on our website, including important cautionary statements.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As the world continues to face the challenge of securing adequate energy supply while ensuring the energy transition proceeds at pace divergent views have emerged.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"There are some who believe that society’s efforts should be solely directed toward the energy transition without considering the very real consequences of not ensuring energy security.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil and others see the situation for what it is: There are two challenges of great importance, both necessitating the full cooperation and effort of companies, governments and NGOs worldwide in order to address these critical issues.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In this edition of our Advancing Climate Solutions Progress Report, we share the ways in which ExxonMobil remains determined to tackle head on the challenges of strengthening energy supply security and reducing emissions to support a net zero future while growing value for our shareholders and stakeholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We discuss the ways we will continue delivering solutions that lower the greenhouse gas emissions intensity of our portfolio and help meet society’s growing need for affordable and reliable energy and products.
","{'scope3': 'generic', 'vague': 'ambiguous'}",generic,ambiguous
"ExxonMobil Sustainability Report Our approach Our diverse portfolio includes projects in remote and sensitive environments, such as deep water and areas of high biodiversity.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our environmental management approach is guided by an understanding of the potential environmental and socioeconomic impacts of our operations and a commitment to develop, maintain and operate projects responsibly, using appropriate standards that enable us to Protect Tomorrow.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We strive to be a leader in environmental management.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We evaluate risks at each stage of a project to mitigate environmental and socioeconomic impacts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Corporate Ethics Policy is to comply with all applicable laws, rules and regulations and we apply standards designed to minimize risks to the environment and society where applicable laws and regulations do not exist.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This principle embodies the environmental expectations and globally accepted industry practices that guide our day to day operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"OIMS conforms to environmental standards, including International Organization for Standardization (ISO) 14001 and American Chemistry Council Responsible Care requirements.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil Fuels Lubricants Company (now part of ExxonMobil Product Solutions Company) is ISO 14001 certified at its global network of more than 20 lubricant plants.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The ISO certification confirms OIMS effectiveness in managing potential environmental impacts and compliance obligations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Successful project execution requires deep insights into the environmental and socioeconomic characteristics of the areas where we operate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We typically perform an Environmental, Socioeconomic and Health Impact Assessment for major capital projects.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We use our Environmental Aspects Guide to identify and evaluate environmental and socioeconomic risks and impacts throughout the life of each asset or project.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Then we develop management plans to avoid, reduce or address them.
","{'scope3': 'ambiguous', 'vague': 'generic'}",ambiguous,generic
"We integrate stakeholder feedback as part of our assessments, including those of local communities and stakeholders.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Everywhere we operate, our fundamental goal is to reduce environmental incidents to zero through continuous improvement of our operation standards and practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We apply international standards and practices which often go beyond local compliance requirements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Liza Unity floating production storage and offloading (FPSO) unit, built for our affiliate’s operations in the Stabroek Block in Guyana, is the first FPSO in the world to be awarded the SUSTAIN 1 notation by the Classification Society American Bureau of Shipping (ABS).
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"To be awarded the SUSTAIN 1 notation, a vessel must align with key elements of the ESG requirements outlined in the SDGs and adhere to the requirements of the ABS Guide for Sustainability Notations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This guide covers sustainability aspects of the asset design, outfitting and layout, including pollution, energy use, recycling, coastal and marine ecosystems and human centered design.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are pleased with the progress we have made in Guyana, and this notation represents yet another important step in our efforts to provide safe and responsible energy to society.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The way we manage land and habitats, and their effect on biodiversity, is critical to the communities in which we operate.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"ExxonMobil works to mitigate potential impacts to ecosystems and the value those ecosystems provide.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In new projects and ongoing operations, we build land and habitat management plans featuring protective measures specific to the location and scale of operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil employs a comprehensive process to understand how our activities interact with the environmental settings.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We operate in locations with a broad range of environmental and socioeconomic conditions and use a robust environmental management system to identify, assess, mitigate and monitor impacts on the environment, including potential effects on biodiversity and the value particular ecosystems provide.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For major projects, we use an Environmental, Social and Health Impact Assessment process to identify and evaluate environmental, social and health risks.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also use an Environmental Business Planning process to identify, assess and establish solutions to environmental issues (e.g., potential mitigation measures) throughout the life of the asset.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More information on Land and Habitat programs, including Project Environmental Standards, how we operate near protected areas, and how we think about land management can be found on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Papua New Guinea (PNG) is home to vast natural gas resources and more than 200,000 plant and animal species.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The PNG LNG Project, of which ExxonMobil PNG Limited is the operator, has operations that encompass many areas of high biodiversity significance and conservation value.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"To assess and manage potential long term impacts on biodiversity, ExxonMobil PNG Limited has developed a biodiversity strategy that includes an offset program, an implementation and monitoring program and programmed monitoring activities (PMAs).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For the first time, a field team of Papua New Guinean fauna experts completed the biennial biodiversity survey in the project’s Upstream area 5 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expatriate scientists led the previous surveys with support from PNG students and citizens.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, ExxonMobil PNG Limited decided that PMAs would be led by and include only national scientists, with remote support from expatriates.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The PNG team leads for the 2021 survey had participated in the surveys since 2015, gaining knowledge and helping build the PNG scientific community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"An assessment to verify 2020 annual forest cover changes against 2019 data in the Upstream area after construction activities concluded that the identified broad scale forest loss or degradation was not attributable 6 to ExxonMobil PNG Limited’s activities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Many of the detected disturbances came from a local tradition of landowners setting up shelters or gardens closer to project facilities or the pipeline right of way to symbolize their ownership.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil PNG Limited’s awareness programs, community messaging and engagements with local communities help them gain an understanding of biodiversity values and importance of conservation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The awareness and training have been provided to communities, community leaders and village liaison officers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The annual Environmental and Social Report for 2021 discusses the performance of the PNG LNG biodiversity management program in detail.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil’s work in Papua New Guinea provides lower emission energy to Asian markets, supports economic growth and community development within the country, and operates in a way that respects and sustains the biodiversity of the region.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We value water as an essential resource for human development and for the support of the world’s ecosystem.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"That is why ExxonMobil works to manage water resources used in our operations, in a manner that helps protect human health and the environment.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We strive to be a leader in safeguarding water resources, and we try to understand water stress at the local level, as well as the potential impact of our operations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We also endeavor to integrate this understanding into our project design and operational practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our team works to minimize the potential impact of our operations, especially in areas of water stress, as defined by measuring the ratio of total water withdrawals to available renewable water supplies.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We aim to integrate this understanding into operational practices and project design, which includes adding technology applications focused on water management.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"When sourcing water for our operations, ExxonMobil identifies and manages risks related to supply and quality.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We regularly review our consumption and look for ways to use water more efficiently.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"ExxonMobil is piloting a tool to further enhance our understanding of risks associated with water, including wastewater discharge, water quality and supply and proximity to environmentally sensitive areas.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"More information on water programs, including site specific strategies and strategic collaborations can be found on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Permian Basin remains an important strategic area of U.S. oil and gas production, representing more than 40% of ExxonMobil’s U.S. net production.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As we work to maximize the value of our competitive position in the Permian, we are working to safeguard the Permian’s water sources, including availability and quality.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, we implemented a comprehensive water management roadmap for the next 10 years of Permian development to manage potential future risks and uncertainties related to water sourcing, production, transport, reuse and disposal.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We considered and cataloged a range of water supply, demand and disposal scenarios to understand the potential implications and opportunities for our Permian operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While we operate in various locations within the Permian, this work has helped us identify site specific management strategies that best meet the needs and limitations of each area.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To minimize the potential impacts of water withdrawal, consumption, and discharges, we are implementing water recycling and sharing initiatives, increasing advocacy and industry engagement on water related issues, and piloting and commercializing technologies to accelerate progress.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These efforts are intended to increase the availability and quality of water within the Permian region, help us manage our water related risks and position us for long term success.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Focusing on effective water management, we currently utilize only recycled or brackish water sources for our Permian hydraulic fracturing operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2021, we recycled nearly 100 million barrels of water, which enabled us to offset almost half of our water needs for fracking operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil is a proud member of the National Fish and Wildlife Foundation’s Pecos Watershed Conservation Initiative (PWCI).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The PWCI is an innovative public private collaboration to support both water and land habitats.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Participants have invested more than 8 million to support 43 projects across the Permian Basin from southeastern New Mexico to West Texas.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Repopulation of areas with species that have previously been lost.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The PWCI also supports programs that improve water quality and availability for both wildlife and agricultural purposes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We sponsor this work to support the health and sustainability of ecosystems within the Pecos Watershed.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Photo courtesy of the National Fish and Wildlife Foundation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil is committed to the prevention and elimination of spills from our operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We seek to implement industry best practices to continually reduce the number of spills.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We design and operate facilities with the objective of preventing unplanned releases from entering the environment and causing adverse effects.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our Spill Prevention Program establishes corporate wide procedures for inspecting and maintaining equipment, training operators and conducting practice drills.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"If a spill does occur, we conduct a rapid, comprehensive response to minimize impact on communities and the environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our spill response research program is an industry leading in house program with a focus on cold water and remote locations that also applies to local or surface spills.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At ExxonMobil refineries, we recently enhanced the existing human factors approach to reinforce the zero spill mindset among employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Specialists developed a best practice guide that outlines 17 high risk elements and corresponding procedures designed to reduce the likelihood of a spill caused by human error.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This guide is credited with reducing such spills by more than 36% from 2016 to 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil uses comprehensive integrity management programs to oversee the transportation of millions of barrels of petroleum and chemical products over thousands of miles of pipeline around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, our pipeline affiliate in the U.S. regularly tests its pipelines to detect corrosion and other integrity concerns and uses skilled personnel in ground and air patrols, state of the art systems, alarms and other techniques to continuously control and monitor pipeline routes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to prevention, we focus on maintaining a state of readiness to quickly and effectively respond to incidents resulting from our operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To ensure that a response to an incident will be coordinated and effective, each site conducts emergency drills in accordance with regulatory requirements or management guidelines, ranging from desktop exercises to full scale field drills.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Annually, we conduct comprehensive multi day drills at sites around the world, involving emergency response teams and hundreds of employees, contractors and specialists.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Participants run through realistic scenarios and interact with local authorities and agencies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil recognizes the importance of clean air to our communities and implements emission reduction initiatives, including those that reduce nitrogen oxides and volatile organic compounds at our operated assets.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"From 2016 to 2021, total reportable emissions of volatile organic compounds, sulfur oxides and nitrogen oxides decreased by approximately 24% at operated assets.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As part of our approach to improving air quality, we evaluate the potential impact of our emissions to the communities where we operate.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Based on these insights, we advance appropriate capital projects and initiatives while working with regulatory agencies to assess and address potential air quality issues.
","{'scope3': 'no', 'vague': 'neutral'}",no,neutral
"Understanding the composition and extent of our emissions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Reducing air emissions to minimize potential impacts on local communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Monitoring the science and health standards related to air quality.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our corporate wide initiatives to reduce GHG emissions intensity also have the potential to further improve air quality by lowering non GHG emissions.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Everyone at ExxonMobil plays a role in reducing operational waste.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our waste mitigation hierarchy prioritizes waste avoidance when feasible and when waste is unavoidable, we work to reduce, recover or reuse it whenever possible.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We aim to dispose of waste only if other options have been exhausted and we have robust processes to select waste sites that meet our high standards and expectations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our global network of lubricants blending and packaging plants have a Zero Waste to Landfill Silver validation 8 from Underwriters Laboratories (UL).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We were the first petroleum products company to receive this status by diverting over 90% of waste produced in our global plant network from local landfills.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our objective is to continuously look for ways to minimize waste through practices like process changes raw material changes material handling, storage, transportation as well as treatment and or disposal of any remaining waste in compliance with applicable regulations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To do that, we utilize a waste mitigation hierarchy that starts with waste avoidance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Decommissioning is the process of dismantling, removing and or reusing facilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil’s approach to decommissioning assets varies by location, type of asset and environmental characteristics of the site.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We incorporate applicable regulatory requirements and globally accepted practices and take into account views expressed by relevant stakeholders, including fishing communities, environmental organizations, recycling experts and academia.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Decommissioning an offshore asset presents complex challenges.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to the inherent risks of removal, our plans must consider each asset’s specific marine ecosystems and facility characteristics, including complexity, size and weight.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Planning and preparation for decommissioning assets can start up to 10 years before execution, and ExxonMobil has a dedicated offshore decommissioning Center of Expertise for this purpose.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Instead of decommissioning an asset, the company may choose to rehabilitate it.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Rehabilitation is the process of safely repurposing properties that no longer support our operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We consider the interests of various stakeholders when selecting site specific approaches to repurpose properties.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our goal is to prevent legacy impacts on the environment while creating opportunities for beneficial reuse.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil Environmental and Property Solutions (E PS) is our global organization that supports the remediation and stewardship of surplus onshore sites.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More information on waste programs, including project waste management standards and waste site audits, can be found on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil Sustainability Report Our approach Around the world, ExxonMobil aims to be a preferred business partner, neighbor, employer and supplier.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil is committed to creating sustainable solutions that improve quality of life and meet society’s evolving needs in ways that help protect people, the environment and the communities where we operate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ExxonMobil aims to provide the energy and products the world needs in a way that protects human health and the environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our scientists and product stewardship professionals collaborate with industry and academic researchers, regulatory bodies and policy makers to help ensure that the best available science informs industry product safety policy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We apply rigorous processes and standards, including updating and translating annually approximately 86,000 safety data sheets listing risks and proper use of products.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, we continued our strong performance in our Fuels, Lubricants and Chemicals businesses with zero high consequence product stewardship related incidents, a key internal metric.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ExxonMobil works to mitigate potential impacts of our products by factoring relevant health, environmental exposure and use data into our development process and communications with employees and customers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We strive to identify and manage risks associated with our products, and to avoid manufacture or sale of products when it is not possible to provide an appropriate level of safety through proper design, procedures and practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
