text,llm_responses,scope3,vague
"Stewardship Council (FSC ) certified or FSC controlled wood sources with full chain of custody certification.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Please refer to our Nature, Forests Water web page for additional definitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Exclusions: Primary fiber based packaging in food packaged off site of McDonald’s restaurants, tray liners and limited locally sourced items.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2022, we saw a decrease in the percentage of our primary guest packaging sourced from renewable, recycled or certified materials as compared to 2021 due to deployment of packaging materials not yet compliant with our goal standards and remain committed to our 2025 goal.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"At the end of 2022, that included 21 markets where McDonald’s operates.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The five as restaurant cooking oil, and all palm oil sourced by McDonald’s suppliers brew drinks if they are brewed off site coffee extract in ready to drink retail core principles are focused on the following: managing natural resources and used directly as an ingredient in a McDonald’s product and listed on the products and other locally sourced products containing coffee.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Includes all suppliers of products containing animals, ensuring the safety and quality of beef, and driving efficiency and palm oil in the McDonald’s System and all McDonald’s restaurants owned innovation to reduce waste and improve economic viability.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These principles and operated by the Company and its Franchisees that use palm oil.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"All RSPO supply chain models applicable that exist across the globe.
","{'scope3': 'ambiguous', 'vague': 'generic'}",ambiguous,generic
"McDonald’s products, for example, as flavoring in a sauce.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"McDonald’s product and listed on the product’s ingredient statement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Wild caught fish refers to fish that come from seas, rivers and other natural bodies of water.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Filet O Fish refers to the McDonald’s menu item containing wild caught fish.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"McDonald’s is committed to increasing traceability by specifying physical certification for the palm oil used in the McDonald’s System in the greatest volumes (IP, SG or MB).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Exclusions: Palm oil, palm kernel oil or their derivative used as secondary ingredients in McDonald’s products.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This is when palm oil is used as an ingredient within an ingredient, for example, as an emulsifier.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Scope: Primary fiber based packaging refers to products that are used to package guest food on premises at McDonald’s restaurants.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This type of packaging includes containers, cups, wraps, bags for food, beverages, napkins, folding cartons, clamshells, wraps, food service bags, napkins, salad bowls, Happy Meal cartons, drink carriers and cup carriers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, the primary fiber based packaging scope was expanded to include wood stirrers and cutlery, as well as paper straws and lids.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Initiative (SFI ), CSA Group (Canada) and Cerflor (Brazil).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"McDonald’s requires verified as compliant to the McDonald’s Sustainable Fisheries Standard of chicken sourced for McDonald’s products by all chicken suppliers to the all wood fiber sourced from Argentina, Cambodia, China, Indonesia, Laos, by the Sustainable Fisheries Partnerships.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Fisheries may also the Company and its Franchisees that sell chicken.
","{'scope3': 'maybe', 'vague': 'ambigious'}",maybe,ambigious
"Azerbaijan, Belarus, Belgium, Bosnia, Bulgaria, Croatia, the Czech Republic, certification.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Denmark, Estonia, Finland, France, Georgia, Germany, Greece, Herzegovina, from recovered (reclaimed) material by means of a manufacturing process and has been granted.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Fiber based packaging made are certified against the MSC Chain of Custody traceability standard.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Slovakia, Slovenia, Spain, Sweden, Switzerland, the U.K. and Ukraine.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Scope: Includes all wild caught fish sourced for Filet O Fish portions served the complexity of soy supply chains, we consider that, unless demonstrated, a chain of custody forest management standard.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Source: ISO 14021:2016. in McDonald’s restaurants.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Renewable sources refer to material that is composed of biomass from a volumes used in the McDonald’s System (by weight).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Includes all suppliers of priority regions, with the exception of chicken sourced in North America, living source and that can be continually replenished.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Renewable applies to wild caught fish for Filet O Fish to the McDonald’s System and all McDonald’s where soy used in chicken feed is locally produced and considered low plastics only, not fiber.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Source: ISO 14021:2016, for plastic, ASTM 6866 or ISO restaurants owned and operated by the Company and its Franchisees that sell risk.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Third party verification means that an independent accredited fish.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Exclusions: Products that are not Filet O Fish containing wild caught or restaurants, for example, soy oil.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Company has set an expectation that these products are sustainably sourced, although they are not included in this global performance measure given the local, and often promotional, nature of these items.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"McDonald’s restaurants, and all ground and whole bean coffee in McDonald’s branded retail products.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Includes all suppliers of coffee to the McDonald’s organization has reviewed the manufacturing process of a product and has determined that the final product complies with standards for the attributed claim.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Credible third parties include professional auditing and certification bodies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we saw a decrease in the percentage of our fish sourced from outlets selling McDonald’s branded coffee products.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Sustainably sourced sustainably managed wild caught fisheries.
","{'scope3': 'no', 'vague': 'specific (relates to sourcing and management of fisheries, not ESG specifically)'}",no,"specific (relates to sourcing and management of fisheries, not ESG specifically)"
"This was due to impacts on our refers to coffee sourced by suppliers to the McDonald’s System that complies supply chain from the ongoing humanitarian crisis in Ukraine and McDonald’s with the requirements set out by one of the following third party certification decision to exit the Russian market in 2022.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Certified (www.utz.org) Fair Trade USA Certified (www.fairtradecertified.org) compliant with our standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Fairtrade International Certified (www.fairtrade.net), or sourced from an sourcing from non compliant fisheries and will increase our supply of fish approved McCaf Sustainability Improvement Platform (SIP) program.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"South Korea, Spain, Switzerland, the U.K. and the U.S.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Zealand, Poland, the U.K. and the U.S., which represented our top 10 beef sourcing countries and accounted for over 80% of our global beef supply chain sourced from compliant fisheries as new facility options have become available.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"McDonald’s requires all coffee sourced from Honduras, Indonesia and Vietnam as of the end of 2022. standards.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We know progress in this space is not always linear and we intend to farmed fish.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"Scope: Includes all palm oil (including crude palm oil, palm kernel end of 2021.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"The Global Roundtable for Sustainable Beef (GRSB) aims to oil, derivatives and fractions) sourced for McDonald’s restaurants for use to be Rainforest Alliance Certified.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Mexico, Hong Kong, China, Japan, Taiwan and Australia.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"While initially included in these 20 markets, Russia was removed in 2022 following business changes and our exit from this market.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We subsequently incorporated Mexico into the goal scope, as Keybridge was already monitoring their progress and it allowed us to maintain tracking against 20 markets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These countries have been excluded from the statistical modeling due to insufficient headcount.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All U.S. paid employees working in other markets are excluded.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This data reflects U.S. employees who voluntarily disclosed race ethnicity information.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Due to rounding, some totals may not correspond with the sum of the separate figures.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Further, this figure is inclusive of U.S. Company owned restaurant spend, supply chain, restaurant development, marketing, legal, global technology, workplace solutions, communication, finance, global people and other corporate functions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This figure also includes purchases made by Franchisees for advertising, restaurant development, technology, food, distribution, packaging, equipment and uniforms.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Our diverse owned diversity spend is conducted on U.S. employees who voluntarily disclosed race ethnicity figures in the U.S. includes both self certified and formal industry recognized information.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Portugal, Slovakia, Spain, Switzerland, Ukraine, the U.K. and the U.S. Corporate employees who support our Development Licensees (DLs) are also included.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Data was obtained through various means, including informal identification and voluntary self disclosure.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Black, Indigenous, Asian or Pacific Islander, people of Hispanic or Latino a x descent, or people having a combination of these identities or attributes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Tier 2 suppliers are those with whom our suppliers do business.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"FY2020 percent spend through the U.S. System with diverse owned suppliers was restated following update of diversity classification of two suppliers and evolved data practices around Tier 2 spend reporting and accounting for Supply Chain managed spend for equipment and operating supplies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Variance of systemwide spend with diverse owned suppliers may occur in 2023 or 2024.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Switzerland, the U.K. and the U.S. McDonald’s collects data from McOpCo and participating Franchisees but extrapolates where it does not have access to the underlying data globally.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Italy, Jordan, Mexico, the Netherlands, Switzerland, the U.K. and the U.S.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We recognize that our success is inherently connected to the health of our shared natural resources, which are the essence of our agricultural supply chains.
","{'scope3': 'maybe ??', 'vague': 'ambiguous'}",maybe ??,ambiguous
"Therefore, we know we need to protect our planet and manage our impacts, so that we can continue to feed the communities we serve for generations to come.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"That is why we’re acting now to deliver on our climate ambitions, protect our global natural resources, increase renewable energy usage, reduce waste and transition to more sustainable packaging and toy materials.
","{'scope3': 'generic', 'vague': 'generic'}",generic,generic
"We have created a strategy that puts the planet first by joining the United Nations Race to Zero campaign, committing to achieve net zero emissions by 2050 and do our part to help keep global temperature increases below 1.5 C.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We are taking action on climate and transforming our food systems to be more resilient for the future ahead.
","{'scope3': 'ambiguous', 'vague': 'generic'}",ambiguous,generic
"Reducing emissions and adapting to climate change is critical to the success of the McDonald’s System.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We work toward our climate action ambitions by focusing on reducing emissions in our restaurant operations, engaging suppliers to reduce emissions in supply chains, strengthening our business resilience and using our voice to advocate for collective transformation.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In 2021, we committed to adapting our climate targets to help keep global temperature rises below 1.5 C. We intend to share an update on our climate journey later this year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Climate change is one of the biggest challenges of our time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Natural disasters and extreme weather patterns pose significant risks to food supply resilience and to communities around the world, including those from which we operate and source.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While acting on climate change is challenging and requires significant investment, it is critical to the strength of our business now and in the future.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have a unique opportunity as a global brand to mobilize the entire McDonald’s System the Company, Franchisees, suppliers and producers to catalyze change.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"With these partners, we are helping to improve our restaurants and food systems and create a better future.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have embedded our climate goals across our operations, and are prioritizing action in our most carbon intensive areas, including restaurant energy, our supply chain, and packaging and waste.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Measuring our energy impact using millions of climate tracking data points, sharing actionable data and benchmarking insights to inform development of our strategy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Collaborating to drive and advocate change by partnering with suppliers, Franchisees, industry, governments, NGOs and others on climate action initiatives.
","{'scope3': 'generic', 'vague': 'generic'}",generic,generic
"Implementing climate solutions in our supply chain through work with suppliers that strengthens regenerative agriculture practices to conserve our forests and reduce emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Accelerating circularity with packaging and waste strategy, which aims to reduce waste while reducing emissions across our operations and supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Increasing energy efficiency in restaurants by designing and operating more sustainable restaurants, embracing practices that conserve energy, as well as increasing renewable energy use, with requirements set out in our Global Restaurant Standards (GRS).
","{'scope3': 'maybe', 'vague': 'specific'}",maybe,specific
"Read more about our Climate Action strategy and our approach to responsible sourcing on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2018, we committed to reducing GHG emissions related to our restaurants and offices by 36% by the end of 2030 from a 2015 base year.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We’re also targeting a 31% reduction in emissions intensity (per metric ton of food and packaging) across our supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"These science based targets were approved by the Science Based Targets initiative (SBTi) in 2018, and we have continued to work toward them by collaborating with industries, governments, Franchisees, suppliers, consumers and local communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, we joined the United Nations Race to Zero campaign, committing to net zero emissions by 2050.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Through the SBTi Business Ambition for 1.5 C campaign, we are also in the process of adapting our interim 2030 climate targets to help keep global temperature rises below 1.5 C.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are frequently engaging with industry groups focused on developing tools and best practices for addressing climate change.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we were part of the SBTi Forest, Land and Agriculture (FLAG) project consultative group, which provided expert advice and direction for companies in land intensive sectors, including developing guidance to ensure robust, clear and practical target setting.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As part of the C Sequ Working Group, we helped develop a clear methodology to account for carbon sequestration in life cycle analysis (LCA) calculations.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We also supported the work of the GWP Group, helping to assess and model its methodology to better understand the warming impact of methane.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Additionally, we continue to collaborate with suppliers, encouraging more of them to set climate targets and implement strategies for reducing emissions intensity, tailored to their own supply chains.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In 2022, McDonald’s China opened its first restaurant to receive LEED (Leadership in Energy and Environmental Design) Zero Carbon certification and Zero certification for net zero energy a Drive Thru restaurant in Shougang Park.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The site features more than 2,000 m2 of on site solar panels that are expected to generate approximately 330,000 kWh annually enough to cover the site’s daily operational power needs.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The restaurant is expected to become the first in the industry to meet dual LEED Zero Carbon Emission and Zero Energy Consumption standards in China and the wider Asia Pacific region.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"McDonald’s China has also developed an action plan to promote more sustainable restaurants.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through the plan, a total of 1,800 restaurants meeting LEED certification standards for Interior Design and Construction were opened by the end of 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"McDonald’s UK Ireland seeks to achieve net zero emissions for all market restaurants and offices by 2040.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"To achieve this, the market leveraged its first LEED Net Zero standards restaurant, in Market Drayton, as a blueprint for future new build restaurants.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The restaurant, launched as a testing ground for sustainable developments, was the first restaurant built to the UK Green Building Council (UKGBC) Net Zero Standard for operational energy and embodied carbon construction.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The market has now opened a second net zero restaurant in Louth, Lincolnshire.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Chicago, our flagship restaurant has similarly served as a testing hub for sustainable solutions that could be applied to other locations, such as LED lighting fixtures and more efficient kitchen equipment solutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"After two years in operation, our Chicago flagship restaurant was the first McDonald’s to receive LEED Platinum certification.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"As well as designing our sites to be more sustainable, we’re working with our suppliers and farmers across the world to scale regenerative farming practices that can improve productivity, build resiliency to a changing climate and conserve the forests and natural ecosystems we all depend on.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Read more about our approach to regenerative agriculture on page 39 and on our Responsible Sourcing web page.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to progress toward net zero emissions globally by 2050, transforming our business to be more resilient.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"During 2022, we added two large scale U.S. VPPAs to contribute more renewable energy to the grid.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As the U.S. based projects for which contracts were executed between 2019 2023 continue coming online over the next few years, the energy generated is expected to be equivalent to more than 11,700 restaurants’ worth of electricity and is expected to contribute to a 33% reduction in GHG emissions from our global 2015 baseline.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"While this represents the impact of our contracted projects, the landscape of the renewable energy industry continues to experience supply chain issues and other headwinds and we also recognize that the impact from some contracted projects in the portfolio could be replaced with other future projects.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"We continue to monitor the progress of all projects to ensure they meet our selection criteria as we make progress toward our climate targets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are accelerating solutions that help reduce waste while also transitioning to more sustainable packaging and toy materials.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"It is our vision that packaging and materials do not end up as waste in the environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our packaging, toys and waste strategies help keep communities clean, protect the planet for future generations and support our long term business resilience.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For years, a key pillar of our strategy has been to reduce the materials we use by lightweighting and optimizing our packaging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are accelerating our progress to reduce materials across our portfolio, redesigning some of our most iconic products to eliminate unnecessary packaging and increase opportunities for recovery.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Paper straws and wooden cutlery have been deployed in 50 markets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Transition to molded fiber technology is progressing across the European region with priority given to legislated markets for cold lids, hot lids and sundae cup and lid packaging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Pressed paper cutlery alternatives to plastic being launched across the U.K. and Ireland with more to come as supply chains develop.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Wooden stirrers are now deployed in many markets across the globe with the remaining markets to complete transition in 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Reusable packaging has been tested across multiple markets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re committed to advancing a circular economy keeping materials in use rather than relying on new ones.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To help us achieve this, we’re investing in strategic partnerships to help address systemic challenges such as recycling infrastructure, demand for recycled content and development of new materials.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"By engaging in strategic partnerships with brands and NGOs, we can increase adoption of circularity across our industry.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"As a global company operating in over 100 markets, there is no one size fits all when it comes to packaging and recycling solutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Local waste infrastructure and customer preferences make each market unique.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"That’s why local pilots are so important to identify sustainable packaging solutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We track progress against our goals through supplier and restaurant reports on packaging composition, usage and waste.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As we continue to enhance our methodology and data quality, we can expect annual progress figures to adjust in future reporting cycles.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Goal: We aim to source 100% of our primary guest packaging27 from renewable, recycled or certified materials by the end of 2025.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Progress: By the end of 2022, we were approximately 81.0% of the way toward our goal of sourcing 100% of our primary guest packaging from renewable, recycled or certified materials.28 Approximately 97.2% of our primary fiber based guest packaging was sourced from recycled or certified sources in 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Non structural components of packaging29 are out of scope.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are making significant progress eliminating unnecessary packaging and transitioning to more sustainable materials.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This is dependent upon reinventing our packaging in a way that continues to meet the needs of our customers and our business and working with suppliers to build supply chains.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"We are reducing plastic use by redesigning items such as switching to paper based straws, deploying new McFlurry cups without plastic lids and introducing salad boxes and cutlery made from renewable fiber.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As we strive to meet our global goal, we are working with our suppliers to test new technologies that can scale globally.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"For example, we advanced innovative molded fiber technologies to replace plastic lids and sundae ice cream cups.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are deploying these renewable molded fiber solutions across Europe and in other markets around the world.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"Specifically, as it relates to developing alternatives for packaging liners, we are making investments in the technology and supply chain capabilities and collaborating with our suppliers to do so however, the timeframe set for progress is dependent upon our ability to test and deploy at global scale, which continues to be a challenge.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We remain committed to finding a solution now and in the future, toward our goals and for the industry, while monitoring local regulatory requirements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to focus on reducing virgin fossil based plastics for small items such as straws, cutlery and stirrers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition to fiber based alternatives that are available in the EU markets, we are now using paper straws in Canada, Australia, New Zealand and South Korea.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Further markets, including Hong Kong, the Philippines, Singapore and Japan, are transitioning to paper straws in 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Fiber based cutlery is being used in EU member states, the U.K., Australia, New Zealand, Hong Kong and Canada.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The remaining global markets are expected to transition to fiber based cutlery by end of 2025.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Wooden stirrers are now deployed in all markets globally, with the exception of the Middle East, South Africa and Vietnam, where this transition is planned for 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, McDonald’s launched 30 oz clear cups that contribute to sourcing of recycled and bio based mass balance materials across the U.S. market in 2022 following a successful pilot, and plans to continue rolling out additional sizes and lids throughout 2023 and 2024.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Further improvements were made on plastic cutlery alternatives, with pressed paper options being launched in the U.K. and Ireland.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This compostable alternative is made from responsibly managed materials and can be disposed of in paper recycling bins.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This has contributed to a reduction of 250 metric tons of plastic annually.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Hong Kong, McDonald’s restaurants and McCaf stores are phasing out plastic cutlery and accompanying bags in favor of wooden forks, spoons and knives.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The ultimate impact of this initiative will be to reduce consumption of approximately 90 million pieces of plastic per year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are deploying wooden alternatives to plastic cutlery in several other markets, including in Australia, Europe, China and India.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This has led to a reduction of over 4,000 metric tons of plastic annually.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Percentage of primary guest packaging from renewable, recycled or certified sources.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Percentage of fiber based primary guest packaging sourced from recycled or certified sources.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We’re also reducing the amount of packaging materials our products use.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"For example, by switching to fiber wraps instead of paperboard cartons, McDonald’s Netherlands has saved 500 metric tons of packaging.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Germany, France and the Netherlands transitioned from clamshells to paper wraps and bags for select menu items, eliminating approximately 7,000 metric tons of packaging annually.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Preparation for a shift to reusable tableware is under way across many markets.
","{'scope3': 'possibly', 'vague': 'ambiguous'}",possibly,ambiguous
"We continue to evaluate and consider the role reusables can play in our restaurants around the world, alongside other circularity solutions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Progress: By the end of 2022, we reduced virgin fossil fuel based plastic in Happy Meal toys by 47.8%, an improvement from the 24.4% achieved in 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We continue to work on sourcing materials used in Happy Meal toys from renewable, recycled or certified sources.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Achieving this goal is expected to result in an approximately 90% reduction in virgin fossil fuel based plastic used to make Happy Meal toys.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have also been increasing the use of more sustainable plastics, decreasing our dependence on virgin resources.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Throughout 2022, we saw many markets run paper only programs, including an Arts and Crafts execution with Teen Titans Go Additionally, several executions used renewable plastics, including a Hot Wheels Monster Truck blending Green PE (bio based polyethylene produced from renewable raw material sugar cane) chassis and wheels, with a paper body and packaging.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Goal: We aim to implement global and local solutions across our business to advance the reduction, reuse or recycling of guest packaging, and help create demand for recycled materials by the end of 2025.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Progress: In 2022, more than 85.1%, of restaurants in markets with advanced infrastructure31 offered guests the opportunity to recycle packaging items.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In these restaurants, guest packaging is collected in customer facing recycling bins for back of house or off site sorting and recycling utilizing existing local waste infrastructure systems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Across the globe, waste and recycling infrastructure differs heavily.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Some of our markets are operating within advanced infrastructures and others where infrastructure is still developing.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In markets where recycling infrastructure is a challenge, we’re focusing on addressing systemic constraints through partnerships and informing local recycling policy.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In many markets globally, we are managing packaging waste through recycling our fiber based packaging.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Over 7,000 restaurants in Europe offer customers the opportunity to recycle guest packaging, and the recycling of used cooking oil, cardboard and food waste from our kitchens is standard operating procedure.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
